age;experience_years;daily_work_hours;sleep_hours;caffeine_intake;bugs_per_day;commits_per_day;meetings_per_day;screen_time;exercise_hours;burnout_level
20.0;15.0;11.51;4.91;3.0;2.0;23.0;8.0;14.73;1.64;High
34.0;6.0;13.49;7.98;2.0;0.0;13.0;1.0;17.78;0.23;Medium
32.0;17.0;7.49;8.99;3.0;1.0;3.0;9.0;12.08;1.1;Medium
36.0;19.0;5.8;8.85;6.0;3.0;12.0;0.0;8.98;0.97;Low
43.0;18.0;9.4;7.89;4.0;13.0;12.0;0.0;11.58;1.69;Medium
27.0;8.0;11.05;6.09;0.0;13.0;25.0;3.0;12.49;;Medium
37.0;19.0;10.79;5.69;2.0;9.0;1.0;8.0;14.46;0.85;High
32.0;9.0;10.12;4.34;2.0;10.0;20.0;3.0;12.24;;Medium
42.0;;5.46;6.08;0.0;3.0;1.0;2.0;9.84;1.03;Low
33.0;17.0;12.37;4.78;6.0;14.0;9.0;9.0;15.79;1.91;High
27.0;15.0;8.26;5.27;1.0;19.0;10.0;7.0;12.7;1.92;High
27.0;16.0;6.21;8.46;4.0;3.0;27.0;8.0;9.48;0.16;Low
34.0;12.0;4.86;8.84;0.0;19.0;23.0;4.0;8.95;;Low
32.0;11.0;8.17;8.74;7.0;19.0;14.0;1.0;10.35;0.02;Medium
26.0;9.0;10.18;4.97;7.0;15.0;2.0;3.0;13.19;0.84;High
24.0;0.0;10.65;8.5;5.0;1.0;13.0;9.0;11.73;;Medium
36.0;7.0;13.63;4.71;2.0;12.0;17.0;7.0;17.06;0.94;High
44.0;17.0;5.53;6.54;1.0;7.0;18.0;1.0;8.66;0.13;Low
35.0;1.0;13.86;7.22;2.0;12.0;18.0;8.0;17.88;0.39;High
42.0;15.0;10.55;6.31;3.0;19.0;0.0;4.0;14.47;;High
21.0;11.0;8.54;8.76;2.0;7.0;18.0;6.0;12.05;1.02;Medium
41.0;8.0;12.88;5.67;;3.0;2.0;4.0;14.11;1.36;Medium
37.0;2.0;10.94;6.64;4.0;4.0;19.0;2.0;15.55;;Medium
36.0;3.0;7.49;4.38;0.0;5.0;28.0;1.0;8.56;0.26;Low
26.0;1.0;12.84;8.26;2.0;18.0;7.0;2.0;17.05;1.6;Medium
32.0;7.0;10.67;6.07;7.0;9.0;24.0;1.0;13.59;1.72;Medium
;9.0;10.99;7.5;5.0;2.0;16.0;1.0;15.26;0.55;Low
33.0;15.0;12.96;7.41;3.0;12.0;0.0;1.0;15.82;0.84;Medium
37.0;10.0;8.48;7.38;7.0;8.0;5.0;1.0;12.07;0.16;Medium
32.0;17.0;10.57;6.53;3.0;16.0;16.0;7.0;13.02;0.46;High
30.0;13.0;11.45;5.39;0.0;9.0;27.0;4.0;15.42;1.53;Medium
40.0;7.0;8.54;7.13;3.0;;20.0;8.0;10.56;0.73;Medium
40.0;14.0;4.83;8.81;6.0;12.0;;4.0;8.71;1.21;Medium
35.0;16.0;11.71;8.17;0.0;9.0;27.0;0.0;13.48;1.89;Low
42.0;17.0;4.48;4.54;4.0;18.0;0.0;7.0;8.37;1.45;Medium
36.0;5.0;11.18;4.12;0.0;18.0;12.0;2.0;13.35;0.91;High
27.0;13.0;13.11;6.49;7.0;16.0;23.0;9.0;15.22;0.73;High
38.0;2.0;7.47;7.88;1.0;4.0;11.0;9.0;11.72;0.38;Medium
39.0;;5.02;5.57;3.0;7.0;4.0;1.0;;1.51;Low
34.0;14.0;6.33;7.51;3.0;4.0;21.0;5.0;10.1;0.22;Low
28.0;15.0;9.62;8.66;5.0;;19.0;3.0;14.32;0.12;Medium
39.0;15.0;13.43;6.29;7.0;3.0;12.0;3.0;15.05;0.21;Medium
29.0;7.0;9.12;5.22;2.0;12.0;7.0;8.0;11.2;0.49;High
31.0;6.0;5.13;8.59;1.0;16.0;11.0;9.0;7.31;1.25;Low
40.0;5.0;10.28;6.36;6.0;4.0;24.0;7.0;12.5;1.72;High
42.0;1.0;11.33;6.04;2.0;0.0;8.0;2.0;13.64;1.99;Medium
39.0;12.0;7.93;5.77;0.0;14.0;16.0;8.0;11.72;1.46;Medium
20.0;11.0;;6.12;4.0;9.0;13.0;0.0;13.3;0.29;Medium
44.0;14.0;7.25;7.37;5.0;10.0;;6.0;9.39;0.56;Low
39.0;8.0;11.89;6.17;3.0;17.0;3.0;6.0;15.17;0.26;High
28.0;1.0;7.41;5.62;6.0;12.0;28.0;1.0;9.18;0.23;High
41.0;16.0;6.56;;7.0;19.0;28.0;6.0;9.02;1.14;High
34.0;4.0;12.79;5.01;6.0;15.0;25.0;6.0;14.02;1.81;High
20.0;10.0;9.48;5.01;4.0;18.0;26.0;8.0;14.29;1.37;High
31.0;18.0;6.85;7.48;0.0;;23.0;5.0;9.12;1.6;Low
22.0;6.0;13.35;8.33;0.0;13.0;6.0;9.0;17.75;1.02;High
30.0;1.0;10.91;5.21;1.0;1.0;16.0;9.0;14.03;0.95;Medium
21.0;15.0;6.21;4.96;2.0;9.0;16.0;8.0;8.12;1.87;Medium
35.0;11.0;10.15;7.35;3.0;3.0;0.0;2.0;11.92;1.44;Medium
28.0;14.0;12.7;7.1;6.0;0.0;1.0;7.0;16.48;0.92;High
34.0;0.0;10.96;6.24;7.0;16.0;25.0;3.0;15.82;0.67;High
31.0;12.0;6.45;4.48;7.0;10.0;17.0;0.0;8.18;0.19;Medium
20.0;5.0;10.49;4.46;3.0;6.0;8.0;6.0;11.95;1.64;Medium
32.0;12.0;10.19;7.89;6.0;16.0;4.0;2.0;12.74;0.34;High
33.0;17.0;12.21;6.26;4.0;16.0;0.0;3.0;14.79;1.03;High
44.0;2.0;5.78;8.29;1.0;8.0;6.0;2.0;10.01;1.27;Low
44.0;0.0;11.0;;5.0;9.0;25.0;5.0;13.88;1.49;Medium
27.0;14.0;4.27;7.09;0.0;5.0;1.0;9.0;5.52;0.17;Medium
27.0;12.0;10.96;8.67;1.0;16.0;2.0;0.0;15.64;0.02;Medium
31.0;4.0;13.6;4.82;3.0;15.0;3.0;9.0;16.09;1.41;High
20.0;12.0;5.74;6.72;5.0;6.0;2.0;6.0;9.41;0.91;Medium
30.0;4.0;7.11;4.29;2.0;18.0;18.0;9.0;10.78;0.36;High
27.0;18.0;9.83;5.79;4.0;3.0;24.0;7.0;11.06;1.96;Medium
29.0;17.0;11.32;4.74;0.0;;11.0;;12.33;1.58;Medium
38.0;9.0;7.44;4.94;0.0;16.0;14.0;8.0;8.79;1.16;High
30.0;7.0;;8.67;0.0;8.0;3.0;1.0;15.47;1.4;Medium
26.0;14.0;12.99;7.05;2.0;10.0;23.0;9.0;17.17;0.31;High
30.0;19.0;11.27;8.46;7.0;0.0;0.0;9.0;12.8;1.92;Medium
36.0;3.0;11.11;6.22;3.0;6.0;15.0;8.0;14.57;1.99;High
20.0;1.0;7.82;6.99;3.0;4.0;28.0;4.0;11.27;1.3;Low
40.0;5.0;13.11;4.16;1.0;4.0;5.0;5.0;14.11;1.34;Medium
40.0;2.0;6.77;6.35;7.0;0.0;16.0;1.0;9.49;1.41;Low
27.0;6.0;6.05;6.82;5.0;5.0;4.0;4.0;9.9;1.33;Low
42.0;9.0;7.64;4.08;6.0;12.0;22.0;5.0;9.39;0.88;Medium
43.0;5.0;10.5;7.95;1.0;14.0;12.0;4.0;14.9;1.08;High
25.0;15.0;12.62;5.48;3.0;3.0;11.0;3.0;16.26;0.57;Medium
41.0;1.0;5.32;6.26;0.0;;0.0;7.0;6.35;0.89;Medium
37.0;16.0;12.14;6.68;;12.0;24.0;1.0;16.56;0.87;High
25.0;12.0;12.13;8.96;3.0;10.0;11.0;0.0;13.21;0.58;High
24.0;0.0;9.87;4.5;7.0;3.0;26.0;1.0;14.42;1.57;Medium
32.0;5.0;11.61;6.78;7.0;;24.0;3.0;13.94;0.82;Medium
38.0;4.0;5.82;6.65;2.0;18.0;21.0;0.0;9.61;1.1;Medium
41.0;12.0;5.7;4.34;4.0;6.0;29.0;8.0;9.85;0.31;Medium
27.0;17.0;12.63;7.17;0.0;13.0;1.0;0.0;14.76;0.95;Medium
28.0;11.0;8.98;5.43;4.0;15.0;17.0;4.0;11.41;1.52;Medium
36.0;6.0;6.46;4.52;3.0;8.0;8.0;7.0;9.5;0.89;Medium
22.0;14.0;10.89;4.89;1.0;1.0;15.0;8.0;14.22;1.12;Medium
38.0;2.0;12.92;8.12;3.0;15.0;28.0;8.0;15.09;1.4;High
30.0;15.0;10.32;4.52;4.0;4.0;29.0;7.0;15.29;0.78;Medium
43.0;0.0;7.47;6.33;2.0;11.0;;5.0;11.42;0.71;Medium
36.0;15.0;8.83;4.98;5.0;19.0;19.0;5.0;10.93;0.17;High
40.0;11.0;11.52;4.81;5.0;14.0;14.0;8.0;15.08;1.16;High
38.0;18.0;4.68;5.03;3.0;2.0;21.0;1.0;7.42;1.41;Low
21.0;7.0;6.17;6.46;6.0;8.0;28.0;2.0;10.61;1.16;Low
27.0;11.0;8.63;5.19;1.0;6.0;9.0;5.0;;0.57;Medium
38.0;14.0;10.04;4.48;4.0;3.0;1.0;7.0;11.79;0.52;Medium
26.0;1.0;7.39;8.01;3.0;8.0;3.0;6.0;8.57;0.32;Medium
36.0;16.0;6.98;;7.0;14.0;17.0;7.0;11.92;0.09;Medium
25.0;6.0;4.41;4.78;4.0;6.0;18.0;4.0;6.85;0.85;Low
38.0;12.0;;6.36;4.0;10.0;17.0;8.0;6.21;0.32;Medium
43.0;0.0;6.79;4.34;0.0;18.0;13.0;5.0;9.76;1.38;Medium
;5.0;9.31;6.9;5.0;10.0;7.0;9.0;11.48;1.92;Medium
21.0;12.0;9.56;5.7;6.0;0.0;4.0;1.0;11.49;0.15;Medium
25.0;10.0;8.94;;5.0;12.0;4.0;5.0;12.41;1.79;High
42.0;9.0;8.1;;2.0;12.0;7.0;3.0;9.4;1.32;Medium
24.0;15.0;6.52;5.73;7.0;1.0;10.0;4.0;9.56;1.72;Medium
38.0;19.0;8.01;8.03;6.0;16.0;23.0;4.0;10.56;0.31;High
39.0;16.0;5.39;4.87;0.0;18.0;28.0;0.0;8.52;1.81;Medium
23.0;16.0;5.15;4.55;5.0;14.0;22.0;9.0;7.43;1.92;High
41.0;3.0;7.0;6.58;4.0;18.0;20.0;4.0;10.28;1.81;Medium
36.0;4.0;13.95;6.79;7.0;9.0;6.0;9.0;15.28;1.57;High
30.0;13.0;7.26;4.45;1.0;9.0;12.0;8.0;9.76;0.18;Medium
23.0;19.0;;5.42;1.0;8.0;16.0;7.0;15.31;0.44;High
32.0;9.0;7.92;5.31;0.0;18.0;18.0;7.0;10.67;1.83;Medium
39.0;13.0;8.39;4.93;1.0;10.0;2.0;2.0;10.98;0.46;Low
36.0;0.0;11.97;5.58;4.0;5.0;1.0;8.0;15.49;0.7;High
28.0;10.0;4.94;4.19;6.0;1.0;5.0;8.0;8.46;0.1;Medium
23.0;17.0;5.82;7.26;3.0;9.0;18.0;9.0;8.47;1.26;Medium
42.0;15.0;13.74;8.94;4.0;14.0;14.0;6.0;15.47;1.13;High
33.0;17.0;9.06;7.17;7.0;4.0;3.0;5.0;12.39;1.92;Medium
38.0;7.0;4.44;5.81;5.0;17.0;18.0;8.0;9.31;1.78;Medium
22.0;;4.47;7.34;7.0;6.0;6.0;5.0;6.21;1.01;Low
;9.0;13.07;6.86;3.0;2.0;19.0;2.0;14.35;1.22;Medium
27.0;4.0;12.73;8.23;7.0;15.0;20.0;5.0;14.79;0.83;High
43.0;9.0;8.58;7.11;1.0;16.0;13.0;1.0;11.23;0.26;Medium
20.0;17.0;5.63;7.17;6.0;1.0;6.0;1.0;7.85;1.74;Low
29.0;5.0;12.3;5.11;2.0;15.0;19.0;6.0;16.64;1.1;High
37.0;2.0;7.25;6.08;2.0;19.0;13.0;7.0;10.22;0.85;High
35.0;7.0;8.19;5.72;4.0;0.0;21.0;6.0;10.17;0.14;Low
27.0;;10.82;4.06;4.0;13.0;24.0;4.0;15.62;1.33;
20.0;4.0;7.53;5.57;1.0;15.0;21.0;3.0;9.03;0.8;Medium
31.0;1.0;10.29;6.43;2.0;8.0;4.0;7.0;11.78;0.51;Medium
27.0;1.0;12.85;7.0;7.0;16.0;14.0;8.0;14.83;1.75;High
43.0;6.0;11.97;8.67;2.0;7.0;11.0;6.0;13.28;0.37;Medium
35.0;16.0;7.82;5.2;4.0;8.0;29.0;0.0;11.83;1.03;Medium
37.0;9.0;6.88;4.76;5.0;1.0;;3.0;;1.59;Low
23.0;11.0;6.86;8.35;2.0;12.0;16.0;3.0;10.78;1.7;Low
25.0;1.0;7.49;8.71;4.0;0.0;23.0;9.0;11.54;1.64;Low
31.0;9.0;8.94;6.44;0.0;;20.0;2.0;10.89;1.79;Medium
28.0;19.0;8.17;4.58;7.0;17.0;4.0;3.0;11.24;0.28;Medium
34.0;0.0;5.33;6.43;2.0;4.0;18.0;8.0;8.41;1.88;
35.0;3.0;5.63;4.55;3.0;6.0;9.0;0.0;10.12;0.02;Low
43.0;12.0;7.43;8.42;6.0;11.0;11.0;1.0;8.53;0.51;Low
31.0;11.0;9.62;7.54;1.0;16.0;1.0;6.0;11.89;0.17;Medium
43.0;;9.93;5.21;6.0;4.0;16.0;8.0;14.46;1.89;High
42.0;9.0;8.86;8.43;7.0;11.0;24.0;6.0;10.81;0.85;High
33.0;14.0;11.39;7.19;7.0;18.0;4.0;0.0;12.94;0.63;High
32.0;4.0;11.37;8.77;4.0;12.0;25.0;6.0;14.67;0.33;High
44.0;16.0;8.28;8.9;2.0;15.0;27.0;5.0;10.5;0.31;Medium
21.0;4.0;5.24;4.02;2.0;18.0;14.0;0.0;8.11;1.23;Medium
22.0;1.0;9.3;4.6;5.0;9.0;19.0;0.0;13.58;0.09;Medium
43.0;8.0;7.81;6.73;4.0;11.0;22.0;1.0;10.89;1.19;Medium
41.0;5.0;5.38;8.78;3.0;6.0;12.0;5.0;8.44;1.55;Low
29.0;17.0;13.82;8.97;2.0;13.0;19.0;3.0;15.93;1.2;Medium
28.0;13.0;7.7;6.84;0.0;9.0;10.0;3.0;11.87;1.65;Low
39.0;18.0;10.26;4.87;1.0;7.0;17.0;5.0;14.22;0.53;Medium
27.0;13.0;8.9;4.82;4.0;14.0;8.0;8.0;10.84;0.15;High
29.0;7.0;5.43;7.82;2.0;15.0;15.0;0.0;7.71;1.44;Low
38.0;16.0;4.56;6.96;6.0;7.0;23.0;;8.71;;Medium
22.0;2.0;10.26;6.74;5.0;3.0;27.0;7.0;12.69;1.0;Medium
43.0;9.0;6.47;6.33;5.0;16.0;14.0;7.0;9.08;1.64;High
24.0;;6.44;7.63;1.0;3.0;3.0;5.0;8.9;0.92;Medium
22.0;10.0;;8.29;7.0;10.0;23.0;5.0;15.22;0.4;Medium
35.0;7.0;8.62;5.51;4.0;12.0;11.0;7.0;10.98;0.95;Medium
36.0;0.0;4.29;5.1;4.0;5.0;12.0;1.0;8.5;0.43;Medium
34.0;12.0;7.4;7.35;4.0;13.0;;1.0;10.36;0.94;Low
22.0;;9.84;8.57;3.0;6.0;14.0;0.0;12.67;0.3;Medium
31.0;6.0;7.29;5.74;0.0;11.0;17.0;5.0;8.92;0.37;Medium
28.0;13.0;4.27;5.36;5.0;0.0;19.0;5.0;5.98;1.77;Low
40.0;4.0;8.44;5.13;4.0;9.0;26.0;5.0;9.61;0.23;Medium
31.0;10.0;5.06;5.27;3.0;0.0;21.0;1.0;6.12;0.45;Low
34.0;16.0;10.19;4.67;7.0;15.0;6.0;6.0;13.14;1.99;High
21.0;4.0;10.2;6.98;4.0;6.0;20.0;2.0;12.84;1.15;Medium
42.0;19.0;4.38;5.4;7.0;19.0;25.0;0.0;6.48;1.17;Medium
37.0;;6.91;7.07;7.0;5.0;11.0;0.0;11.87;1.69;Low
39.0;4.0;8.14;4.42;4.0;17.0;9.0;8.0;;1.05;High
31.0;14.0;9.5;4.58;7.0;19.0;28.0;2.0;13.66;0.44;High
42.0;18.0;6.96;6.68;3.0;3.0;6.0;7.0;8.8;0.84;Low
23.0;15.0;6.88;6.56;0.0;15.0;13.0;9.0;8.87;1.51;Medium
42.0;7.0;13.83;5.36;1.0;0.0;26.0;6.0;17.1;1.74;Medium
35.0;12.0;4.42;8.14;5.0;19.0;14.0;1.0;5.44;0.55;Medium
42.0;15.0;13.89;4.94;7.0;1.0;3.0;1.0;14.96;0.52;Medium
35.0;2.0;4.48;;2.0;15.0;7.0;3.0;6.05;0.66;Low
20.0;0.0;6.88;6.78;6.0;8.0;18.0;1.0;8.77;1.19;Medium
41.0;8.0;8.94;8.34;4.0;14.0;28.0;4.0;12.05;0.56;Medium
44.0;8.0;5.43;6.09;0.0;15.0;18.0;9.0;9.17;1.79;Medium
21.0;16.0;5.35;5.99;5.0;8.0;4.0;6.0;7.6;1.96;Medium
22.0;1.0;6.56;6.9;2.0;6.0;21.0;1.0;8.52;1.36;Low
40.0;8.0;13.74;5.58;4.0;9.0;2.0;8.0;18.03;1.94;Medium
44.0;18.0;7.8;7.55;6.0;6.0;9.0;0.0;9.45;0.58;Low
39.0;12.0;9.66;5.24;2.0;12.0;14.0;;13.37;1.63;Medium
36.0;4.0;11.04;8.12;7.0;1.0;1.0;6.0;15.77;1.36;Medium
39.0;8.0;11.42;5.36;3.0;11.0;20.0;4.0;13.35;0.53;High
41.0;12.0;10.88;8.96;6.0;12.0;9.0;0.0;12.23;0.64;High
40.0;0.0;7.37;5.58;5.0;2.0;21.0;3.0;12.29;0.98;Low
20.0;14.0;5.12;8.39;0.0;10.0;15.0;7.0;7.2;1.58;Low
39.0;3.0;6.82;5.99;0.0;7.0;2.0;4.0;8.92;1.74;Low
25.0;3.0;6.1;5.23;5.0;10.0;6.0;1.0;9.04;1.27;Medium
34.0;;5.36;5.13;7.0;17.0;18.0;8.0;7.28;1.44;High
33.0;9.0;4.24;8.25;7.0;6.0;14.0;0.0;9.21;0.53;Low
39.0;5.0;13.36;5.54;1.0;11.0;11.0;0.0;14.53;1.48;Medium
34.0;11.0;13.21;5.69;1.0;5.0;28.0;9.0;16.02;1.21;High
33.0;19.0;4.5;4.98;7.0;9.0;1.0;4.0;7.69;0.45;Medium
44.0;15.0;5.73;8.81;2.0;19.0;29.0;8.0;8.6;1.9;Medium
40.0;2.0;5.4;5.22;3.0;14.0;12.0;5.0;8.48;;Medium
43.0;13.0;6.81;5.24;2.0;19.0;25.0;4.0;11.76;1.59;High
44.0;0.0;6.04;8.72;4.0;14.0;19.0;5.0;10.55;1.05;Medium
24.0;9.0;13.46;8.5;0.0;18.0;18.0;5.0;15.69;1.87;High
25.0;14.0;4.84;5.24;2.0;5.0;6.0;8.0;8.05;0.28;Medium
36.0;6.0;6.12;8.32;2.0;;23.0;8.0;7.12;1.09;Medium
30.0;3.0;4.81;5.25;7.0;14.0;2.0;4.0;7.45;0.05;Medium
35.0;13.0;13.8;4.42;5.0;19.0;5.0;3.0;15.46;0.39;High
31.0;15.0;13.18;8.1;6.0;19.0;0.0;0.0;17.03;0.56;Medium
34.0;13.0;11.17;7.86;0.0;17.0;20.0;5.0;13.05;0.95;
42.0;2.0;8.26;5.47;7.0;1.0;1.0;6.0;12.26;1.64;Medium
23.0;16.0;5.9;4.45;0.0;6.0;0.0;6.0;8.15;0.93;Low
37.0;13.0;6.21;5.03;7.0;4.0;28.0;0.0;10.91;1.12;Low
40.0;17.0;8.43;7.86;1.0;2.0;22.0;5.0;11.21;1.85;Low
22.0;2.0;11.68;8.82;1.0;5.0;25.0;7.0;16.04;1.51;Medium
41.0;18.0;6.65;5.3;0.0;5.0;3.0;2.0;10.16;0.1;Low
27.0;2.0;7.11;8.09;6.0;0.0;4.0;0.0;12.02;0.35;Low
42.0;11.0;10.0;5.14;2.0;18.0;1.0;6.0;13.97;0.08;High
22.0;4.0;6.38;7.4;4.0;11.0;15.0;3.0;10.29;0.14;Low
27.0;9.0;9.84;4.42;2.0;4.0;7.0;4.0;11.9;0.68;Medium
37.0;8.0;7.87;6.93;6.0;6.0;14.0;1.0;10.89;1.46;Low
;;4.34;5.35;4.0;19.0;10.0;6.0;6.5;0.49;High
44.0;12.0;8.03;8.63;0.0;7.0;28.0;0.0;9.11;0.78;Low
39.0;2.0;13.2;5.45;5.0;18.0;9.0;3.0;17.04;0.79;High
36.0;18.0;6.93;5.99;4.0;5.0;29.0;7.0;8.87;1.18;Medium
27.0;10.0;7.23;8.2;1.0;14.0;2.0;6.0;9.82;1.79;Medium
42.0;15.0;4.66;6.19;5.0;5.0;22.0;6.0;6.8;1.97;Low
30.0;5.0;10.15;5.19;7.0;8.0;10.0;6.0;11.95;1.21;High
24.0;2.0;12.49;;6.0;3.0;16.0;4.0;13.76;1.01;Medium
32.0;18.0;7.53;8.2;0.0;15.0;9.0;9.0;9.88;1.36;Medium
40.0;5.0;6.4;6.17;6.0;9.0;16.0;2.0;7.73;1.34;Low
42.0;7.0;13.57;4.66;3.0;0.0;13.0;9.0;16.73;1.05;High
24.0;;11.45;5.92;4.0;10.0;22.0;6.0;12.53;1.47;Medium
43.0;11.0;9.67;8.77;4.0;;0.0;7.0;14.43;0.98;Medium
32.0;9.0;7.06;4.36;7.0;17.0;27.0;6.0;11.93;1.99;Medium
25.0;2.0;6.21;6.04;6.0;19.0;24.0;5.0;8.43;0.1;Medium
24.0;3.0;11.16;7.24;5.0;19.0;8.0;8.0;13.2;0.89;High
28.0;0.0;9.22;4.39;3.0;14.0;23.0;5.0;10.64;0.79;High
35.0;12.0;9.21;5.72;3.0;5.0;23.0;4.0;13.83;1.54;Low
21.0;3.0;4.74;8.7;0.0;15.0;14.0;5.0;8.09;0.38;Low
20.0;10.0;9.12;4.15;5.0;1.0;;9.0;12.56;0.87;Medium
27.0;18.0;12.23;7.76;7.0;2.0;19.0;3.0;16.81;1.4;Medium
38.0;10.0;13.47;8.21;2.0;16.0;20.0;5.0;18.11;1.21;High
30.0;11.0;5.07;5.39;3.0;7.0;24.0;3.0;9.38;1.09;Low
31.0;10.0;10.31;5.07;6.0;19.0;2.0;4.0;14.4;0.87;High
31.0;5.0;9.68;8.57;4.0;14.0;19.0;5.0;;1.5;Medium
26.0;11.0;12.9;7.82;3.0;12.0;25.0;0.0;17.4;1.29;Medium
32.0;8.0;11.51;4.57;6.0;18.0;20.0;5.0;13.98;1.75;High
27.0;9.0;13.65;5.06;0.0;0.0;6.0;5.0;18.54;1.47;Medium
41.0;2.0;13.6;7.11;0.0;11.0;20.0;0.0;17.44;0.28;High
28.0;2.0;6.26;6.1;4.0;17.0;24.0;;8.74;1.24;Medium
26.0;19.0;11.25;6.52;7.0;17.0;21.0;9.0;14.02;0.09;High
40.0;15.0;9.31;8.76;4.0;2.0;2.0;4.0;13.06;0.77;Low
43.0;2.0;6.15;6.1;4.0;17.0;21.0;7.0;8.59;0.82;High
34.0;9.0;5.95;8.41;2.0;16.0;21.0;4.0;10.26;;Medium
21.0;;4.81;7.3;4.0;10.0;14.0;9.0;6.4;0.36;Medium
42.0;7.0;11.96;4.61;7.0;4.0;27.0;4.0;16.59;1.29;Medium
39.0;5.0;;7.72;5.0;6.0;9.0;1.0;9.45;0.38;Medium
44.0;19.0;12.57;6.6;0.0;17.0;15.0;3.0;;1.9;Medium
31.0;10.0;10.08;5.13;7.0;6.0;16.0;;14.51;1.06;Medium
20.0;11.0;10.74;5.45;0.0;17.0;22.0;9.0;12.7;1.42;High
42.0;15.0;6.92;6.79;3.0;1.0;18.0;9.0;11.29;1.29;Medium
41.0;17.0;8.57;7.01;4.0;5.0;0.0;7.0;10.76;0.61;Low
27.0;12.0;8.12;8.84;2.0;7.0;0.0;2.0;12.86;1.8;
24.0;2.0;6.36;8.27;5.0;16.0;20.0;0.0;8.24;1.25;Low
34.0;14.0;12.33;5.03;1.0;3.0;13.0;6.0;13.61;1.02;High
20.0;13.0;10.22;7.87;3.0;16.0;25.0;8.0;14.97;;
20.0;17.0;4.37;4.04;7.0;15.0;25.0;5.0;6.03;1.78;Medium
44.0;13.0;12.2;4.65;5.0;14.0;1.0;1.0;16.98;0.12;High
29.0;4.0;;5.0;6.0;14.0;1.0;1.0;9.36;0.78;Medium
41.0;13.0;8.04;6.99;2.0;7.0;27.0;0.0;9.37;1.68;Low
29.0;7.0;9.71;4.97;4.0;16.0;19.0;5.0;12.49;0.08;High
40.0;14.0;4.08;5.83;2.0;18.0;9.0;7.0;5.37;1.28;High
34.0;14.0;10.53;5.21;1.0;0.0;14.0;0.0;12.85;0.81;Low
36.0;18.0;10.6;5.69;5.0;12.0;26.0;0.0;;0.41;Medium
41.0;;10.53;8.71;2.0;5.0;27.0;0.0;13.93;1.22;Low
25.0;5.0;5.63;8.99;6.0;9.0;27.0;9.0;10.53;1.66;Low
22.0;18.0;6.56;7.43;1.0;0.0;;4.0;8.24;0.93;Low
32.0;7.0;6.47;6.86;;11.0;6.0;6.0;8.79;0.29;Low
35.0;5.0;;7.54;5.0;18.0;7.0;3.0;16.95;0.61;High
27.0;19.0;4.68;7.86;1.0;14.0;10.0;0.0;6.37;1.96;Low
;14.0;8.29;7.7;5.0;4.0;15.0;0.0;12.13;;Low
36.0;2.0;12.71;4.41;2.0;1.0;25.0;9.0;15.32;0.32;High
36.0;9.0;11.69;5.55;6.0;18.0;22.0;2.0;16.49;1.98;High
41.0;14.0;12.22;5.72;4.0;13.0;24.0;4.0;15.74;1.76;High
32.0;15.0;13.72;5.85;;8.0;6.0;4.0;;1.41;High
36.0;16.0;7.87;5.72;7.0;0.0;19.0;8.0;11.75;0.3;
25.0;18.0;7.1;7.94;0.0;12.0;8.0;8.0;11.46;0.48;Medium
36.0;10.0;4.31;7.74;;16.0;24.0;8.0;8.51;0.36;Medium
35.0;15.0;5.5;4.02;4.0;1.0;18.0;7.0;7.55;1.26;Low
33.0;4.0;9.62;5.48;0.0;13.0;25.0;8.0;12.29;0.8;Medium
32.0;4.0;5.58;7.12;;19.0;29.0;;8.39;0.1;Medium
25.0;13.0;11.36;4.6;1.0;5.0;23.0;7.0;13.91;0.58;High
22.0;17.0;4.37;4.36;2.0;5.0;0.0;7.0;6.61;1.72;Low
33.0;7.0;6.59;8.14;2.0;17.0;17.0;7.0;10.6;1.59;Medium
33.0;4.0;10.95;6.26;3.0;18.0;7.0;4.0;12.0;1.29;Medium
34.0;6.0;6.56;8.28;3.0;8.0;28.0;9.0;8.73;0.17;Medium
27.0;15.0;11.29;8.12;3.0;14.0;7.0;2.0;12.86;1.77;Medium
34.0;13.0;13.96;8.47;5.0;6.0;21.0;3.0;15.48;1.07;Medium
41.0;4.0;11.97;4.24;4.0;5.0;7.0;8.0;14.08;0.99;High
32.0;8.0;7.42;4.93;7.0;4.0;29.0;6.0;11.47;1.87;Medium
36.0;3.0;13.01;5.48;2.0;18.0;13.0;8.0;17.89;0.02;High
40.0;3.0;4.51;4.68;3.0;;23.0;6.0;7.57;1.11;Medium
43.0;15.0;11.25;6.43;2.0;0.0;1.0;7.0;13.61;1.58;Medium
22.0;16.0;4.23;7.99;1.0;6.0;2.0;2.0;8.55;0.13;Low
25.0;14.0;5.75;8.76;3.0;17.0;6.0;7.0;7.02;0.71;High
24.0;3.0;13.88;8.45;2.0;7.0;;3.0;15.25;1.95;Medium
41.0;5.0;7.61;6.29;4.0;11.0;28.0;5.0;9.99;0.42;Medium
36.0;15.0;12.2;7.18;5.0;9.0;14.0;;14.99;1.06;Medium
42.0;3.0;7.76;5.15;6.0;5.0;10.0;1.0;11.95;1.49;Low
44.0;5.0;;6.02;4.0;15.0;1.0;6.0;17.1;0.78;High
21.0;4.0;13.65;8.36;4.0;18.0;21.0;5.0;16.78;0.82;High
34.0;15.0;8.36;4.15;6.0;17.0;17.0;9.0;11.34;0.13;High
24.0;15.0;9.59;6.66;3.0;12.0;13.0;4.0;11.44;0.38;High
